first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Kimberly,Kemp,madisonwest@example.com,(618)589-5160x4621,1959-12-31,"548 Maldonado Expressway
West Davidchester, OR 08765",Amandatown,New Mexico,12924,Nigeria,2023-01-24,2025-02-27 18:40:59,89.13610777696229,32721.11289534041,Silver,Electronics,True,False
Ethan,Juarez,rebecca15@example.org,619.427.2665,1969-09-28,"PSC 9041, Box 7512
APO AE 52128",Lake Jenniferton,Maryland,85747,Spain,2024-08-17,2025-05-31 13:48:04,73.36356328857687,45263.24538312512,Bronze,Books,False,True
Heather,Harris,meredithmiller@example.net,001-526-692-5004x285,1992-03-19,"1332 Grant Plains Suite 381
Jenniferborough, WA 32169",Lake Theresa,West Virginia,80332,Falkland Islands (Malvinas),2022-04-05,2024-11-07 13:20:13,52.20446537825467,10471.943396247545,Silver,Beauty,True,True
Wendy,Sims,rojassusan@example.org,(357)241-4491,1959-05-06,"3177 Butler Green Apt. 936
Matthewton, VA 31796",Zacharyfort,Pennsylvania,58693,Antarctica (the territory South of 60 deg S),2023-12-02,2024-11-12 05:09:53,69.52651934824281,23046.797187836084,Silver,Electronics,True,False
Jill,Hernandez,cameronkeith@example.org,496-616-1411,1995-04-14,"69914 Leon Field Suite 915
Port Collintown, AL 65868",Robbinston,Wyoming,83457,Palestinian Territory,2023-06-02,2025-06-16 06:23:08,49.27418357367285,5382.807143550901,Gold,Sports,False,False
Mary,Morrow,vincentwhite@example.net,+1-655-418-9686x1897,2005-06-25,"1156 Wheeler Neck Apt. 891
North Ryan, WV 86945",Laurafort,New York,91136,Vietnam,2024-06-05,2025-06-27 16:39:34,5.308530565127885,34909.812268671325,Silver,Beauty,True,False
Gary,Payne,freemanmicheal@example.com,356.351.8137x98671,1984-01-22,"84253 Angela Villages
Wrightshire, MO 47213",West Melissa,Iowa,71395,Jamaica,2024-12-21,2025-08-19 12:23:19,-0.2041590628033232,25226.705312420105,Bronze,Food & Beverage,True,True
Chad,Munoz,stodd@example.com,405-868-2382,1954-10-10,"132 Taylor Turnpike
Lake Joseph, VI 84495",East Brendaborough,Alabama,72271,Anguilla,2022-11-19,2025-05-17 03:52:33,38.592290305195576,11922.248406621167,Platinum,Beauty,True,False
Bobby,Ruiz,nicole10@example.org,620-452-6887,1986-07-03,"08569 Russell Springs
Samanthaberg, VI 84979",Nashstad,Michigan,43557,Slovakia (Slovak Republic),2023-07-11,2025-08-16 18:18:47,95.48181751327611,15330.541561223663,Platinum,Clothing,False,False
Jennifer,Martinez,briangreene@example.org,+1-965-832-7003x37348,1947-04-16,"9833 Darryl Underpass
Briggsfort, OH 65129",West Mark,Tennessee,42088,Poland,2022-07-13,2025-05-08 17:58:37,82.76429703994692,45859.31401220214,Silver,Clothing,True,False
Christine,Olson,tammy08@example.com,001-382-961-2905,1981-08-11,"96314 Michael Circles Suite 026
New Diane, MP 27192",Riveraberg,Rhode Island,96660,Venezuela,2024-01-18,2024-11-13 02:24:42,93.66902775903799,38199.134842083506,Bronze,Food & Beverage,False,False
William,Green,ericksonsarah@example.org,289-589-0134,1947-11-20,"637 Nelson Crossroad
Port Nicholasstad, ND 28084",Fergusonhaven,Kentucky,95283,Puerto Rico,2022-06-25,2025-02-01 12:41:20,2.0942945087353917,44524.86193603336,Platinum,Electronics,True,False
Richard,Phelps,seth74@example.net,+1-851-551-8641x7476,1991-04-19,"5551 Alexander Road
Port Lisamouth, IA 66858",Robinsontown,Arkansas,38659,Montenegro,2025-08-21,2025-03-04 19:58:01,19.535974749888634,20701.705384090747,Platinum,Sports,False,True
Melissa,Butler,william31@example.org,001-786-948-1350,1983-08-12,"36154 Fields Centers
Robertberg, ND 97587",West Jennifer,West Virginia,27843,Vanuatu,2021-01-01,2025-08-12 18:40:28,73.18719713705792,46724.34852613138,Bronze,Beauty,True,True
Christopher,Davis,douglasdanielle@example.org,(404)566-0730x5876,1955-07-10,"Unit 2213 Box 3728
DPO AE 45262",New Michellefort,Texas,66851,Zambia,2022-05-10,2025-09-05 06:59:26,97.95400848921044,45765.80493082454,Platinum,Automotive,True,True
Patrick,Tate,tranmatthew@example.org,(701)364-5470x8161,1984-02-29,"6207 Jackson Courts Apt. 373
West Joshua, HI 75391",North Kevinport,Maryland,36387,Poland,2020-10-10,2025-08-11 22:51:25,61.328571352545644,5202.680006671712,Platinum,Automotive,False,True
Julie,Leon,bpeterson@example.net,+1-699-567-5634x921,1967-06-14,"791 Laura Ramp Suite 586
West Lisa, IA 27567",Oconnorland,Kansas,42851,Ukraine,2024-11-12,2025-09-13 16:55:17,72.48085844573511,14197.318336737255,Platinum,Beauty,True,True
Angela,Rowe,stephen42@example.com,679.272.5499x77567,1985-01-14,"0598 Ward Trail
Lopezmouth, RI 15652",Lindaport,Louisiana,76550,Nicaragua,2021-08-31,2025-03-11 20:40:14,21.981673313684126,10817.242510172944,Gold,Sports,False,True
Shawn,Acosta,ojohnson@example.net,001-485-529-6944x08958,1949-01-19,"37257 Jennifer Ports Suite 759
New Cynthia, HI 97173",New Seanview,Vermont,76201,Eritrea,2020-10-19,2025-05-10 12:13:45,58.6304412926409,7484.302424166839,Gold,Sports,False,True
Tracy,Hernandez,angelaryan@example.net,(513)757-9285,1984-12-29,"705 Zachary Ford
Knoxmouth, KS 85398",New Edwardtown,Connecticut,16510,Saint Kitts and Nevis,2022-02-17,2025-07-31 19:24:09,53.94084031436289,26892.885287193076,Platinum,Sports,False,False
Frank,Hester,patrickdominguez@example.net,304-748-8091x6405,1957-11-26,"153 Lopez Court Suite 608
Perrychester, FM 92183",Porterland,New Jersey,15682,Greece,2020-09-18,2025-05-27 23:15:00,64.01297940824391,33374.360804503645,Silver,Beauty,True,True
Micheal,Curtis,nhooper@example.org,856-251-2974,2000-03-18,"043 Paul Street
Walkershire, OR 51290",Hawkinsburgh,North Dakota,06888,Lithuania,2021-11-14,2025-07-05 13:31:29,63.13878630707977,26909.752356485842,Bronze,Home & Garden,True,False
Nicholas,Cohen,natashacooper@example.com,380.684.6663x56487,1969-01-26,"PSC 9976, Box 8185
APO AE 18432",East William,California,45036,Isle of Man,2021-04-13,2025-02-21 17:34:11,94.16648088122464,6231.415671970252,Silver,Home & Garden,True,True
Lisa,Williams,kevin01@example.com,7394053628,1960-06-15,"32395 Tapia Lake Suite 528
North Normanchester, DE 29194",Rebeccaberg,Utah,56639,Jersey,2020-10-06,2025-04-19 02:06:26,39.636056186216514,48412.672906231186,Silver,Electronics,True,True
Catherine,Cuevas,wilsonkenneth@example.org,413.216.5662x3887,1980-09-03,"7089 Cynthia Summit Suite 619
East Dylan, AK 83184",North Jeffreyburgh,Montana,83997,Kyrgyz Republic,2022-10-27,2025-03-13 15:52:25,23.091386152591127,26245.25257110379,Bronze,Beauty,False,True
Tyler,Gallegos,stephaniemyers@example.net,(663)838-2032,1987-07-22,"99332 Santos Plaza
East Adamhaven, RI 44077",Lauraville,Nevada,76461,Thailand,2021-04-13,2025-02-15 10:43:52,40.531879659379584,41786.09175897923,Gold,Books,True,True
Sarah,Gross,delgadoglenda@example.com,+1-240-477-8688x600,1949-02-12,"7005 Murray Isle Suite 073
Port Lisa, RI 14880",Gabrielstad,Vermont,03938,Mauritania,2023-01-12,2024-10-17 11:19:36,3.1331257093539855,43846.07072690574,Platinum,Home & Garden,True,True
Amy,Brown,jamesgonzalez@example.net,259-821-7054x102,1971-10-18,"2565 Tonya Cliffs
South Zachary, MS 12118",Parksberg,Delaware,50038,Azerbaijan,2025-09-13,2024-09-24 17:09:14,3.0896125336666764,41936.46005944878,Gold,Clothing,False,False
Stacy,Scott,heidi14@example.com,+1-618-963-6869,1988-02-29,"826 Shelby Point Suite 900
South Hannah, WA 71453",Allenland,Vermont,88374,United States Virgin Islands,2021-12-19,2025-01-30 12:34:52,80.4799554100205,50854.59277122755,Gold,Automotive,False,True
Melanie,Travis,danielirwin@example.org,001-265-393-6171,1976-03-16,"4337 David Shoals Apt. 829
Kimville, AL 93978",Dakotabury,Missouri,54509,Tonga,2023-02-20,2024-10-10 18:27:31,92.15816544136456,8687.081374998797,Bronze,Clothing,False,True
Austin,Hudson,vmack@example.org,(413)365-1574,1971-01-06,"PSC 5060, Box 9718
APO AP 52284",New Katherine,Alabama,56325,Myanmar,2024-05-22,2025-02-20 02:59:08,2.7042637401583387,11824.904060512767,Gold,Home & Garden,False,True
Ethan,Williams,harristamara@example.net,001-897-293-3578x6671,2003-01-21,"542 Jose Loop Apt. 278
Graytown, VA 63685",Shannonville,Illinois,35952,Uganda,2025-08-18,2025-06-15 05:34:08,50.22926589439093,43999.465602862554,Platinum,Books,False,True
Isaac,Silva,hermanlaura@example.org,280-316-4974,1999-08-25,"4128 Dawn Station Suite 369
Port Meaganbury, MD 82601",South John,Utah,48185,Swaziland,2022-03-04,2025-09-12 20:47:25,12.327660652925053,23443.449551251233,Platinum,Electronics,False,False
Pamela,Aguilar,robertsonmichael@example.net,(265)640-3352,1963-04-02,"96399 Rogers Flat Apt. 892
East Joseph, WA 87767",Port Richardport,Minnesota,68537,Kuwait,2020-11-17,2025-05-01 09:10:07,93.23103160829912,22773.85958650056,Platinum,Electronics,True,False
Dawn,Martin,lisa73@example.com,+1-575-458-0758x65532,1955-02-15,"0559 Morgan Cove
Thorntontown, ID 94477",New Thomas,Vermont,94148,Turkmenistan,2023-07-06,2025-08-15 23:04:09,11.242664626322817,2481.3270914715226,Silver,Home & Garden,True,True
John,Klein,donlopez@example.com,(982)211-7350,1973-10-26,"46115 Cox Groves Apt. 372
North Melanie, MI 69953",Scottborough,Michigan,22829,Isle of Man,2024-04-18,2024-10-25 18:43:23,100.2083459056458,45996.20423752171,Bronze,Electronics,True,True
Samantha,Anderson,eric12@example.net,586.692.1368,1988-02-17,"09777 Lisa Vista
Hubbardshire, WA 60311",Webermouth,California,52037,Central African Republic,2021-01-02,2024-11-16 16:46:47,80.21522787326417,1099.7697935434367,Gold,Beauty,False,True
Sheila,Schwartz,uwright@example.com,387.864.3451x2506,1999-06-13,"6792 White Flat
South Christina, ME 65018",Cynthiashire,Texas,49843,Northern Mariana Islands,2025-07-19,2024-12-10 07:01:50,100.57867446130606,13765.132430177375,Gold,Sports,False,True
Doris,Higgins,johnnymiller@example.net,001-392-863-5962x9246,1955-04-15,"445 Hernandez Trace
Ashleymouth, KY 60086",Owensbury,Tennessee,12320,Israel,2025-02-09,2024-10-04 14:53:09,55.65864732684404,37856.412203695785,Silver,Home & Garden,True,False
Kayla,Gardner,barrettrobert@example.net,+1-998-820-8325,1975-08-29,"59478 Bell Valleys Suite 660
East Ryan, AS 10277",Ryanville,New Jersey,20930,Gambia,2023-05-06,2025-03-24 05:29:30,5.606743288503969,31760.50633772373,Gold,Clothing,True,True
Jacob,Morse,hjackson@example.net,001-460-968-7102x67121,1965-10-30,"099 Hannah Isle
Millermouth, NY 07505",Duranton,Oregon,83354,Czech Republic,2021-07-13,2024-10-11 15:43:31,86.76903274152741,14624.27858237634,Silver,Books,True,False
Angela,Johnson,zreeves@example.net,8677082857,1986-04-04,"293 Gordon Ville
North Kathleenfurt, VA 30636",Smithland,Arizona,92247,Botswana,2022-07-06,2025-08-07 00:51:01,59.61095799877299,39210.592917256705,Platinum,Clothing,False,False
Sarah,Perez,ryoder@example.org,757.693.7808,1980-12-07,"4842 Matthew Stravenue Suite 416
Kelseyburgh, WA 91371",West Lawrenceton,North Carolina,62136,Zimbabwe,2025-02-17,2024-10-15 13:50:04,20.374394499481582,15823.264328781264,Gold,Sports,False,True
Beth,Irwin,flogan@example.com,001-239-332-7917,2006-04-19,"607 Medina Neck
Angelaburgh, NE 15280",Port Joseberg,Indiana,33198,Norway,2024-10-20,2024-10-16 20:12:22,7.056914825198888,16894.816166356595,Silver,Beauty,False,True
Kelly,Lewis,torresdonald@example.org,(220)805-9620x2077,1961-06-08,"576 Cheryl Motorway
Lake Andrew, CA 77996",Lake Debraland,California,06368,Turkmenistan,2022-09-19,2025-07-05 00:47:33,42.95602773824646,37434.64859157719,Platinum,Food & Beverage,False,True
Steven,Edwards,lflores@example.com,(251)409-3963,1947-06-29,"992 Wilson Village Suite 706
Chadfurt, KY 13679",West Kristenbury,Montana,09961,Estonia,2022-03-06,2024-10-20 05:22:26,40.489527941526504,22569.354213754235,Bronze,Beauty,True,False
Jennifer,Martinez,mariomccarthy@example.org,5616222137,1953-09-05,"697 Joshua Stravenue Suite 759
Port Mackenzie, ND 82262",North Kathryn,Georgia,42252,Guam,2025-04-06,2025-04-20 20:46:38,97.38519071376193,21886.50013520908,Bronze,Sports,False,False
Charles,White,bobbymaddox@example.org,805-831-6875x128,2002-02-05,"7259 Harding Inlet
Karafurt, NH 65089",West Williamview,West Virginia,37365,Maldives,2022-02-13,2024-09-24 09:21:12,48.15643101048426,25512.02614227859,Platinum,Home & Garden,True,False
Samuel,Marshall,odavis@example.com,670.533.4119x09072,1973-10-26,"Unit 6142 Box 0893
DPO AE 61408",Morganville,Arkansas,96675,Guam,2025-06-08,2025-07-07 15:04:13,64.4722300287646,34518.32321664495,Gold,Food & Beverage,True,True
Leslie,Cox,gduffy@example.net,(456)804-5443x9569,1949-10-03,"5110 Buchanan Common
Richardton, CA 27634",Carlahaven,Idaho,59838,Ecuador,2022-09-16,2024-11-18 14:06:58,19.81080367985783,15949.041412119246,Platinum,Food & Beverage,False,True
John,Jacobson,bakerjohn@example.org,921.233.0717,1984-07-24,"26040 James Square
West Maryfort, AK 97099",Lake Tiffany,South Dakota,75795,Belgium,2025-03-13,2025-02-22 23:15:58,89.39046580876524,23985.097137037275,Gold,Food & Beverage,False,True
Carl,Kramer,james51@example.org,+1-412-474-5451x542,1994-09-05,"PSC 9547, Box 0095
APO AA 57023",New Richardchester,Kansas,85356,Tonga,2024-08-10,2024-09-21 10:16:33,67.47257650443332,4193.617438014927,Platinum,Sports,False,False
April,Lopez,carlosvega@example.org,001-869-406-7961,1962-11-24,"3342 Edwin Expressway Apt. 250
Rebeccaland, GA 38397",Dunnbury,Vermont,83836,Monaco,2023-12-02,2025-01-25 04:08:15,91.45144351041704,22654.856485345546,Silver,Automotive,False,False
Richard,Brady,michelle59@example.org,458-823-4263,1961-01-02,"182 Knight Pine
Nancytown, AL 54133",Harriston,Connecticut,64186,Mozambique,2022-07-24,2025-09-11 06:08:20,69.53537207840652,24760.16075892482,Gold,Home & Garden,True,False
Roy,Kennedy,urichardson@example.com,395.484.0827,1951-07-08,"USNS Perry
FPO AP 40148",East Susan,Connecticut,94342,Thailand,2022-04-01,2025-04-29 00:46:10,79.60918566562384,39502.06187309325,Gold,Electronics,False,True
Tiffany,Middleton,john33@example.com,(538)706-0345,1998-01-09,"091 Zavala Motorway Apt. 712
Jeremyhaven, AZ 24246",East Darrell,New Jersey,26505,Cayman Islands,2021-06-02,2025-09-13 05:15:00,53.33063139264468,19538.525361253625,Platinum,Electronics,False,True
Sean,Becker,tbentley@example.org,(820)695-4097x840,1999-06-12,"719 Macias Pine Suite 712
West Sharon, DE 62741",Maryborough,Arkansas,75194,Afghanistan,2023-02-19,2025-03-11 19:21:44,86.34363847227122,41428.33884646942,Gold,Automotive,False,True
Danielle,Warren,xmurphy@example.com,3735534440,1999-01-06,"01560 Timothy Knoll Apt. 779
Rodriguezland, MN 02390",North Kelsey,Maine,96604,Yemen,2022-06-23,2025-04-24 00:36:15,75.49026892663615,33529.992451165635,Gold,Food & Beverage,False,False
Kathryn,Cole,traviswilliams@example.com,+1-823-713-8629x62514,1996-06-19,"822 Clark Shoal Apt. 173
Oliviafort, NH 14656",Johnstonport,Delaware,18490,India,2021-08-01,2024-10-22 10:55:33,92.5606577260993,22699.931605247108,Platinum,Electronics,False,True
Aaron,Nguyen,richardsleslie@example.com,683.338.7030x554,1957-11-26,"5966 Valerie Key Apt. 457
Georgefurt, NC 81173",East Andrew,Alabama,24629,Liechtenstein,2021-09-05,2025-01-24 10:31:45,79.22594770516868,36447.9616649273,Gold,Clothing,False,True
Jill,Lewis,lburnett@example.net,001-812-792-0279,2003-08-04,"1500 Bailey Crest Suite 190
East Derekport, MP 19067",Wilsonfort,Tennessee,79832,Argentina,2021-05-08,2024-10-15 06:24:47,42.8484350964804,37688.01512315851,Bronze,Books,False,True
Michael,Valdez,jenniferperkins@example.net,832.790.0791x31463,1965-12-27,"406 Neal River Apt. 211
Dawnburgh, NH 64806",Palmerstad,Washington,28960,Equatorial Guinea,2020-10-13,2025-08-06 16:11:00,88.5699302913835,7567.830544241811,Silver,Automotive,False,False
Keith,Hamilton,pamela70@example.net,001-659-629-6909,1949-06-03,"90139 Brandon Stravenue
Aaronberg, DC 41306",Jesusshire,Arkansas,23482,Belize,2022-06-02,2024-10-06 22:14:31,51.28582526452262,13093.880789092907,Bronze,Sports,False,True
Karen,Williams,mary88@example.com,795.531.6648x92495,1971-05-26,"4504 Obrien Crescent
Michaelmouth, MO 39357",Jenniferstad,Oklahoma,60137,Guadeloupe,2024-01-12,2025-03-29 21:52:53,86.57523109055184,32244.364824977543,Silver,Home & Garden,True,False
Dwayne,Roberts,ericwalker@example.com,320-538-1408,1956-07-07,"3069 Lauren Brook
Alexandrahaven, IN 46924",Macdonaldville,Hawaii,42398,Cocos (Keeling) Islands,2022-01-06,2025-04-14 22:19:19,45.92297375813475,7349.520161324476,Platinum,Home & Garden,True,True
Elizabeth,White,tommy43@example.net,+1-242-301-0594,1973-05-05,"475 Christopher Light
Williamsbury, PA 63390",Victorside,Wisconsin,05716,Portugal,2023-05-11,2025-05-14 19:57:09,44.959941475930044,8141.934886691289,Bronze,Sports,True,False
Logan,Hughes,angelarussell@example.net,001-871-280-3004x40181,1967-03-29,"04355 Scott Field Apt. 270
Port Julia, NY 51849",West Williamborough,Arizona,87187,Honduras,2022-06-06,2025-01-29 15:44:01,73.00547114268888,32065.52182866124,Silver,Sports,False,False
George,Mosley,brennanscott@example.com,426-484-4251,1968-06-21,"392 Mckinney Mills Suite 544
Michaelport, RI 68735",Port Ashleyfurt,Nebraska,79697,Egypt,2023-03-01,2025-07-31 18:13:36,49.16437125124496,21972.673022308096,Silver,Clothing,True,False
Lisa,Price,kdavis@example.org,(655)880-2371x68377,2004-11-03,"USS Hoffman
FPO AP 82653",South John,Ohio,55704,New Zealand,2022-06-03,2025-05-10 01:28:46,0.022696501995309815,6845.78030228912,Silver,Food & Beverage,False,True
Steven,Klein,connierubio@example.com,8859985170,1985-02-23,"Unit 0276 Box 9369
DPO AP 44523",Jamesmouth,Virginia,77954,Qatar,2024-11-18,2025-05-30 03:42:48,99.1959501718255,45392.42927219815,Silver,Clothing,True,True
Taylor,Oconnor,michaelluna@example.net,5667961590,1975-03-13,"889 King Stream Suite 146
West Jenniferland, PA 56140",Newmanshire,Tennessee,88769,Dominican Republic,2022-12-26,2025-04-13 01:20:06,33.061388776997966,5241.084180042536,Gold,Home & Garden,True,True
Carla,Steele,bwilkins@example.org,(225)276-6452x16452,1957-03-25,"070 Kelly Roads
South Garrett, HI 08431",Jamesmouth,Maine,43292,Italy,2023-09-01,2025-05-15 03:31:33,96.47333516103555,8123.088558084011,Silver,Books,False,False
Corey,Lee,michaelmartin@example.net,256.987.2039,1946-09-23,"92551 Amanda Plains Apt. 534
North David, VT 07968",North Alexahaven,Texas,66395,Argentina,2021-10-03,2025-03-11 20:03:31,45.20370829825144,1803.3798332889153,Silver,Automotive,False,True
Michael,Powers,heather80@example.net,(723)495-6089,1977-04-13,"5656 Jeffery Run Suite 048
Leport, MT 46887",Thomaston,Alabama,66514,Seychelles,2025-06-29,2025-03-01 03:56:04,78.04386754643859,13799.380060047286,Silver,Clothing,False,True
Sarah,Gilbert,ebaxter@example.org,+1-519-393-2005x734,1968-02-07,"09419 Massey Neck
New Jacobmouth, MT 11744",Leeville,Texas,97302,Marshall Islands,2025-08-27,2025-01-09 06:57:44,43.96537675097219,24768.79737648354,Silver,Clothing,False,False
Cassandra,Love,mollysalinas@example.com,001-784-332-0944,1946-05-21,"221 White Key
East Kurt, NM 78966",Lake Christopherberg,Rhode Island,24402,Afghanistan,2022-02-28,2025-03-08 08:19:08,69.74966972766141,30145.86513033517,Bronze,Beauty,True,False
Jake,Guzman,bryantchristopher@example.com,303-685-4228x785,2002-09-17,"346 Riley Lodge Apt. 577
West Rhondachester, MS 29356",Brendafurt,Colorado,99449,Wallis and Futuna,2024-03-13,2024-12-26 08:51:52,11.80359720187717,26030.6551957601,Bronze,Automotive,False,False
Jo,Fischer,katelyn35@example.net,+1-737-747-6383x6340,1984-09-24,"8865 Sampson Shores
East Dennistown, AZ 76045",Martinezfurt,Rhode Island,46836,Myanmar,2023-03-19,2025-03-17 23:51:40,10.529190929619652,46564.29086352361,Platinum,Automotive,False,True
Douglas,Higgins,snowmichael@example.com,(308)585-8256x7890,2004-07-05,"2791 Sandra Estates
Christinaburgh, TN 02515",Lake Danielle,New Jersey,23095,Fiji,2022-05-15,2025-05-24 20:48:02,6.79321573381149,33756.34696926718,Gold,Home & Garden,True,True
Alison,Stout,carpenterjennifer@example.com,2725142276,1972-12-07,"23906 Watson Shoal
Nicoleborough, MO 39143",Cowanfort,Mississippi,74980,Saint Pierre and Miquelon,2025-07-28,2025-05-09 20:27:17,6.707153905057235,44492.380601191086,Gold,Sports,True,False
Bryan,Hale,grahamjames@example.net,(207)564-2273x825,1984-12-22,"583 Angie Canyon
South Allison, PW 82251",North Emily,Maryland,29565,Bahrain,2021-10-23,2025-04-26 08:52:36,90.81110558920447,8090.499635482607,Gold,Clothing,False,True
Caitlin,Mcpherson,jeffersonkelly@example.org,(972)718-4151x3826,1979-01-13,"690 Carrie Center
South Hayley, MD 14053",East Stephen,Maine,64680,Cape Verde,2025-04-27,2025-06-24 15:30:36,6.77608782273958,42154.87085540888,Platinum,Beauty,False,True
Joseph,Perez,russellsandra@example.com,(560)207-2718x785,2005-01-31,"9926 Wu Rapid Suite 325
East Hannahchester, CT 56788",East Wendyton,Hawaii,67785,Greece,2025-04-07,2025-01-15 19:23:02,88.97558867515747,10279.218088533977,Gold,Beauty,False,True
Kevin,Olsen,rachel06@example.net,952.989.0280x6513,1959-05-31,"73952 Frazier Springs Suite 645
Port Mitchellchester, NE 24032",South Davidshire,Iowa,42017,Solomon Islands,2025-03-15,2025-03-13 08:55:15,86.0442605291577,41683.539803961954,Silver,Books,False,False
Rachel,Brown,tmcclain@example.net,266-334-8021,2007-01-27,"497 Tina Pike
Butlerborough, WV 54191",Port Jenniferview,Virginia,17458,Brunei Darussalam,2024-11-06,2025-05-11 21:02:08,24.331859685434807,45148.75287940125,Silver,Clothing,False,True
Rhonda,Paul,sharonmoore@example.com,4575034662,2003-07-02,"USS Chan
FPO AP 32446",North David,Delaware,95299,Saint Barthelemy,2022-09-09,2025-02-22 23:52:26,33.15130469725451,12636.811032445283,Gold,Home & Garden,False,True
Jessica,Stewart,gabrielle17@example.com,482-489-8392x75657,1978-12-21,"882 Martin Crest
Warnerstad, MI 78221",Sheritown,Alabama,31265,Belarus,2025-06-16,2024-10-26 03:13:19,0.4485490652776236,48956.68385973124,Bronze,Beauty,True,True
Yvonne,Mathis,ryannavarro@example.com,441.229.8626x716,1976-06-01,"1135 Nicholas Lights
South Gregchester, CT 86547",Jenniferfort,New Jersey,29094,Croatia,2023-01-11,2025-08-18 07:36:37,11.753003702652343,38192.7710978962,Bronze,Clothing,True,False
Kelly,Schmidt,kennedyjoseph@example.com,905.473.1422x7905,1963-02-26,"339 Tony Coves Apt. 227
Brittanychester, TN 92708",Heidishire,Michigan,34507,Greece,2023-04-18,2025-05-02 07:51:02,36.33288980883731,16729.27738259257,Bronze,Sports,True,True
Dalton,Hall,anthonydavis@example.net,+1-656-893-4046x790,1998-07-06,"089 Juan Mission Suite 119
South Jason, TN 67222",Lake Nicholas,Oklahoma,73003,Belarus,2021-01-08,2025-08-27 02:06:21,76.86072218946332,27174.92905283394,Gold,Automotive,True,True
Dan,Silva,tanyacollins@example.org,(273)987-4337x1874,1945-11-15,"3269 Anna Trail
Englishton, CO 97328",Meyersport,Montana,14868,Kuwait,2024-06-25,2025-02-14 12:15:11,53.850728264958725,14072.802759555203,Platinum,Sports,True,False
Tasha,Wilson,kaitlynbell@example.org,+1-353-903-2837x953,1946-09-03,"4076 Daniel Creek
Mikeland, KY 29159",West Jeffreyberg,Iowa,23030,Paraguay,2021-01-04,2024-09-30 08:31:29,40.200158975920786,34928.894977404416,Gold,Home & Garden,True,True
Mary,Benjamin,pearsonkenneth@example.org,+1-312-979-4964,1949-12-05,"9784 Bruce Causeway Suite 153
West Travisstad, WA 98805",Juliechester,Nebraska,36344,Aruba,2023-05-28,2025-01-21 15:04:00,80.42735085475894,25133.41882542795,Platinum,Beauty,False,True
Angel,Cooper,lewismark@example.com,566-397-5142x28143,1965-11-04,"932 Carney Meadows
Thompsonton, IA 46836",Lake Autumn,South Carolina,60919,United Arab Emirates,2021-05-23,2025-08-26 20:03:26,21.246097266248064,48661.07897061975,Platinum,Home & Garden,False,True
Andrew,Johnson,jennifer82@example.com,001-472-676-5411,1945-07-03,"902 Vincent Cliff
West Heidiside, RI 47287",Bryanborough,Delaware,38475,Mauritius,2025-05-24,2025-07-06 19:22:51,77.06175511533435,31998.13966219593,Silver,Home & Garden,True,False
Brian,Singleton,jonathan17@example.com,+1-327-747-6572x2791,1993-01-26,"457 Bennett Motorway
Crawfordton, OH 12394",North Cynthia,Massachusetts,42998,South Africa,2022-01-27,2024-12-26 06:07:08,78.41673998723735,7895.121260492437,Bronze,Sports,True,True
Joanna,Compton,woodsjeffrey@example.com,283.956.7058x40903,1988-11-29,"532 Wendy Canyon Suite 236
Shannonmouth, CT 40579",West Daniel,New Jersey,97285,Romania,2021-05-09,2025-01-17 14:39:35,66.34561468819247,25025.23147260419,Gold,Electronics,False,True
William,Gonzalez,emilythomas@example.com,(990)267-6124x7432,1994-11-12,"7115 William Estates Suite 381
Lake Sheila, MI 32093",West Edwardfort,Vermont,00871,British Indian Ocean Territory (Chagos Archipelago),2022-04-13,2025-03-17 04:47:48,88.97600608431947,19715.695670640936,Platinum,Beauty,False,True
Jonathan,Wright,rossgregory@example.com,782-856-0708x519,1979-02-26,"102 Kennedy Parks Suite 110
North Anthony, MP 86413",South Ruth,Indiana,67745,Greenland,2024-12-31,2025-04-19 12:32:03,99.96136092751895,23970.79345096755,Bronze,Books,False,True
Daniel,Chen,aliciaballard@example.org,9925240873,1966-06-13,"892 Robert Forks Apt. 012
New Olivialand, OR 33190",East Donnaport,Kentucky,23537,French Guiana,2023-10-23,2024-11-01 23:39:49,72.38593559719308,17670.181808181966,Platinum,Beauty,False,True
Gwendolyn,Smith,riveraashley@example.org,+1-269-506-9982x794,1979-09-14,"97981 Russell Highway Apt. 054
Gomezborough, ME 76197",East Scott,Utah,44080,Antarctica (the territory South of 60 deg S),2025-07-27,2025-09-03 18:16:47,53.18108458319067,29831.343673148374,Gold,Books,False,True
Terry,Brown,pereztimothy@example.com,7374675899,1953-07-15,"PSC 2946, Box 5058
APO AA 49629",East Crystalfurt,Rhode Island,95660,Austria,2021-08-07,2024-10-12 07:00:44,50.04652385952122,1833.0671369404988,Bronze,Home & Garden,True,False
Leah,Vaughn,markharris@example.org,001-620-849-1139x10604,1980-01-06,"7633 Mcgee Shore
New Williamland, MN 98250",South Johnnytown,North Carolina,31237,Svalbard & Jan Mayen Islands,2020-09-20,2025-04-10 09:52:44,85.24587496912473,18658.6573942783,Gold,Sports,True,True
